,id,tweet,label,score
277,11218,@LoyalLadyMalfoy &lt;â¢ change them himself. He follows behind with a scowl pinching his lips and takes the sheets to his room. 'So who is â¢&gt;,anger,NONE
278,11219,Forever raging ððð­,anger,NONE
279,11220,"@rawhidevelvet No offense, but isn't it a little late to be getting a radio broadcast degree? Isn't that going to be over in a decade or 2?",anger,NONE
280,11221,"@LuluLemonLime83 wow , your right they do need help,so what I'm getting from the Laureliver fandom and bitter comic fandom and",anger,NONE
281,11222,"@broadly you should be criminalized for posting a pic of that brown frown.... Get a pic of some jack, or cookies, or diesel, Join up @CNN_Ai",anger,NONE
282,11223,"@alliex both, scrap *ll the rage instead",anger,NONE
283,11224,The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me,anger,NONE
284,11225,Living life so relentless,anger,NONE
285,11226,You forever straight so fix that frown u goodð @amayyaaag__,anger,NONE
286,11227,"smh customers getting angry at me bc i aint got no marlboro lights in the gas hut. i called them in 2 hours ago, fuck you.",anger,NONE
287,11228,@alexis_maxwell #bitter hahaha just kidding. its crazy tho,anger,NONE
288,11229,"A 28 yr old man threw a saucepan of boiling water at a garda, &amp; then hit the garda with the shaft of a brush...Letterkenny District Court.",anger,NONE
289,11230,Way towards be prominent if your exasperate is peaked?: TGMbNqUEe,anger,NONE
290,11231,"Being abroad is causing me to make spontaneous decisions and not worry about things which is good, but the type A part of me is fuming",anger,NONE
291,11232,@Thatguy_dree @RecklessWonder_ neither one of y'all can see me in this madden,anger,NONE
292,11233,@summar_rose @turehndebushra @_taaz_mania @fxla_ summar one more insult from you and you're gone Idc if you're my dad,anger,NONE
293,11234,@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either #outrage,anger,NONE
294,11235,@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either ,anger,NONE
295,11236,"Everything I see of American police training seems calculated to trample human dignity, inflame outrage, and escalate confrontations.",anger,NONE
296,11237,"@strangerpeace We'll have a ceremony next time we meet. It'll involve burning something, then possibly booze and/or caffeine.",anger,NONE
297,11238,"#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary, Sue and Mel gone. It's over. I'm out. ð #fuming",anger,NONE
298,11239,"#GBBO is such a homely pure piece of tv gold. Channel 4 will attempt to tart it up. Mary, Sue and Mel gone. It's over. I'm out. ð ",anger,NONE
299,11240,Constantly fucking boiling and it's not ok,anger,NONE
300,11241,@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. #indignation,anger,NONE
301,11242,@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. ,anger,NONE
302,11243,"In  fact,  sometimes i don't get furious at people who wrong me, but   i get  furious at  myself  for being  a  fool.",anger,NONE
303,11244,All options are on the table - #revenge is coming.,anger,NONE
304,11245,Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz ,anger,NONE
305,11246,Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz #sting,anger,NONE
306,11247,Someone throw a snap dance party for LO. Rest Up big Homie ðð¾,anger,NONE
307,11248,"If angry, bash out your frustration on the pastry #GBBO",anger,NONE
308,11249,So excited to watch @RuPaulsDragRace #allstars \n#RuPaul #revenge,anger,NONE
309,11250,and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers,anger,NONE
310,11251,All the young people are so bitter about how the older contestants probably know how to make Bakewell Tarts ð #GBBO,anger,NONE
311,11252,Why did Alex just growl at me.. ððð,anger,NONE
312,11253,"@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. ",anger,NONE
313,11254,"@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. #revenge",anger,NONE
314,11255,@takumasgirl I fell and heard a snap hffffhj,anger,NONE
315,11256,@Cardschatter now that the Bills have a new offense of Cordinator do you think it's more difficult for the @AZCardinals to  game plan?,anger,NONE
316,11257,Will give #sleepnumber another chance for customer service. Today's growl is 15+ minutes on hold. Overall bed + service = very unimpressive.,anger,NONE
317,11258,I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !,anger,NONE
318,11259,at least 5 ppl have left my stores in a huff in the past year but ive never had anyone call guest service on me yet so,anger,NONE
319,11260,@Jake_Martin74 Oh and I play it capo 2nd fret in a G position RS,anger,NONE
320,11261,I told myself i wouldn't talk about this but i need to bring it up. I'm slightly bitter about the tÃ¸p cover of cancer,anger,NONE
321,11262,"Michelle, who did NOTHING is hating on Nicole's game hahaha.... #bitter #bb18",anger,NONE
322,11263,"Michelle, who did NOTHING is hating on Nicole's game hahaha....  #bb18",anger,NONE
323,11264,I asked Jared to marry me and he said no. #offended,anger,NONE
324,11265,I asked Jared to marry me and he said no. ,anger,NONE
325,11266,It's #ThirstyThursday which means it's time to #rage. Get ready for tonight with personal #hydration. Book now. 305-912-4937. #itslit #miami,anger,NONE
326,11267,@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. #bitter,anger,NONE
327,11268,@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. ,anger,NONE
328,11269,@johnmerro1 @Liberobility still bitter about last night lads ð,anger,NONE
329,11270,@Dominos_UK worst thing is i have confimation from them #angry,anger,NONE
330,11271,@Dominos_UK worst thing is i have confimation from them ,anger,NONE
331,11272,@GarthJennings loved #sing #tiff but 1 q there is 1 japanese line but obviously spoken by non japanese. no way to find japanese for 1 line?,anger,NONE
332,11273,"@memorie_holiday @AngryOrchard about 2 wks ago,playing pokemon and not paying attention. Placed my elbow on a rail 3 inches from 4 no sting.",anger,NONE
333,11274,@bt_uk broadband is shocking regretting signing up now #angry #shouldofgonewithvirgin,anger,NONE
334,11275,@bt_uk broadband is shocking regretting signing up now  #shouldofgonewithvirgin,anger,NONE
335,11276,@Bickley_Marotta yea because forcing 5 turnovers and holding a pretty good offense to 7 points is concerning.....oh wait. NO!!,anger,NONE
336,11277,@itgoeszaysway ok but his identity was revealed and he's black so educate yourself and don't insult people when they state facts lol...,anger,NONE
337,11278,Everton not playing and fume on here have day off,anger,NONE
338,11279,@AmericanAir I am irate at you check-in system. I have tried to checkin all day and it wouldn't let me do it because I had no seat assigned,anger,NONE
339,11280,@JustinRow10 madden is the reason why controllers are snapped,anger,NONE
340,11281,@TokyoSexPolice can I get away of this wrath by reading manga instead of watching overdone anime,anger,NONE
341,11282,@leepg \n\nLike a rabid dog I pulled out the backs of my cupboards looking for a bakewell..Found a french fancie &amp; a mini batternburg #Winner!,anger,NONE
342,11283,"@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund  #rage",anger,NONE
343,11284,Marcus Rojo is the worst player i have ever seen. Useless toasting burning bastard,anger,NONE
344,11285,@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam  #thewengerway,anger,NONE
345,11286,@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam #relentless #thewengerway,anger,NONE
346,11287,@majesticmata didn't even realise you used that insult it was that shit mate,anger,NONE
347,11288,"@happyandbashful Flirt, simper, pout, repeat. Yuck.",anger,NONE
348,11289,"This anger inside I turned to fuel, I burned and watched myself spin down, like inferno types,",anger,NONE
349,11290,"@HumbleTeej @CourtneeHendrix even if he says nothing, he'll still piss some people off. He's gotta decide who he wants to make angry.",anger,NONE
350,11291,someone kik me @ montanashay_ \n #kikme ,anger,NONE
351,11292,someone kik me @ montanashay_ \n#kikme #snap,anger,NONE
352,11293,.@Travelanswerman: B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #saltyâ¦ â¦,anger,NONE
353,11294,@PediMGHHMS3 sickle cell if right pt background. Or could be JIA or an allergic reaction to a bite e.g. bee sting among others.,anger,NONE
354,11295,@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs,anger,NONE
355,11296,The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet #revenge.,anger,NONE
356,11297,The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet .,anger,NONE
357,11298,Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver ,anger,NONE
358,11299,Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver #revenge,anger,NONE
359,11300,BeyoncÃ© resentment gets me in my feelings every time. ð©,anger,NONE
360,11301,Dear @TfL please tell your bus drivers if obstruction on their side DON'T just pull out to oncoming traffic causing vehs to swerve #fuming ð¡,anger,NONE
361,11302,@jbanks88 offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league,anger,NONE
362,11303,"@UN_Women @JustinTrudeau @CanadianPM Trudeau endulging on outrage culture once again. Preaching issues ad hominem,but never quanitfying them",anger,NONE
363,11304,Get to the gym and discover I forgot to put my gym shoes back in my bad ð¤ #rage #wwhhyyy,anger,NONE
364,11305,Get to the gym and discover I forgot to put my gym shoes back in my bad ð¤  #wwhhyyy,anger,NONE
365,11306,Omg someone asked them to sit and they reluctantly moved with a huff. Biiitttccchhhhhh ðª,anger,NONE
366,11307,how can you hold a grudge for over a year I can barely hold one for a few minutes,anger,NONE
367,11308,"says, who are you to compared me with the others; I'm just human. #lit #fire #burning",anger,NONE
368,11309,"says, who are you to compared me with the others; I'm just human. #lit #fire ",anger,NONE
369,11310,"@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2 #angry #fedup",anger,NONE
370,11311,"@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2  #fedup",anger,NONE
371,11312,@katrinadougan_ ive went roght in the huff. Deleted the episode out of anger n everything (regret it now),anger,NONE
372,11313,my dogs making the most RIDICULOUS sounds right now its like a high pitched gargle-y growl,anger,NONE
373,11314,Time wounds all heels.\n\n#DrunkJesus #rt #lol #wisdom #quote #comedy #self #Revenge #grudge #hate #time #funny #politics #Trump #POTUS2016,anger,NONE
374,11315,I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? ð,anger,NONE
375,11316,(whisper) I cannot frown.,anger,NONE
376,11317,Chick told me I look like Childish Gambino. #insult or #compliment,anger,NONE
